주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
328-2-000076,사동농협 앞 공영주차장,공영,노외,,전라남도 광양시 중동 1526,52,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,현금,"경차, 장애인 차량 50퍼센트 할인",광양시청,061-797-2871,34.9496282334,127.6886864112,2021-03-26,4840000,전라남도 광양시
381-1-000047,상대로1주차장,공영,노상,,경상남도 진주시 상대동 329-2,26,2,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,300,10,100,0,0,30000,현금,,경상남도 진주시청,055-749-5247,35.18361634,128.1191817,2021-02-28,5310000,경상남도 진주시
381-1-000048,상대로2주차장,공영,노상,,경상남도 진주시 하대동 71-12,97,2,미시행,평일+토요일+공휴일,09:00,20:00,09:00,20:00,09:00,20:00,유료,30,300,10,100,0,0,30000,현금,,경상남도 진주시청,055-749-5247,35.18472388,128.1204132,2021-02-28,5310000,경상남도 진주시
381-2-000001,장대동 공영주차장,공영,노외,,경상남도 진주시 장대동 94-29,44,1,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.192053,128.088952,2021-02-28,5310000,경상남도 진주시
381-2-000002,이현웰가아파트 앞 주차장,공영,노외,,경상남도 진주시 이현동 1183,18,2,미시행,평일+토요일+공휴일,09:00,19:00,09:00,19:00,09:00,19:00,유료,30,300,10,100,0,0,30000,현금,,경상남도 진주시청,055-749-5247,35.194001,128.059766,2021-02-28,5310000,경상남도 진주시
381-2-000003,평거3주차장,공영,노외,,경상남도 진주시 평거동 765,29,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,300,10,100,0,0,30000,현금,,경상남도 진주시청,055-749-5247,35.173597,128.065801,2021-02-28,5310000,경상남도 진주시
381-1-000025,상평2주차장,공영,노상,,경상남도 진주시 상평동 219-25,50,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.178299,128.108216,2021-02-28,5310000,경상남도 진주시
381-1-000026,상평3(구교육청앞)주차장,공영,노상,,경상남도 진주시 상평동 218-1,45,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.177647,128.110741,2021-02-28,5310000,경상남도 진주시
381-1-000027,성지1주차장,공영,노상,,경상남도 진주시 중안동 181-3,19,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.194439,128.079192,2021-02-28,5310000,경상남도 진주시
381-1-000028,수정1주차장,공영,노상,,경상남도 진주시 수정동 26-1,20,1,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.196805,128.086706,2021-02-28,5310000,경상남도 진주시
381-1-000029,수정2주차장,공영,노상,,경상남도 진주시 장대동 56-3,16,1,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.195101,128.087891,2021-02-28,5310000,경상남도 진주시
381-1-000030,신안1주차장,공영,노상,,경상남도 진주시 신안동 13-4,38,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.187081,128.070324,2021-02-28,5310000,경상남도 진주시
381-1-000031,신안2주차장,공영,노상,,경상남도 진주시 신안동 30-2,57,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.182509,128.071331,2021-02-28,5310000,경상남도 진주시
381-1-000032,신안4주차장,공영,노상,,경상남도 진주시 신안동 453,26,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,300,10,100,0,0,30000,현금,,경상남도 진주시청,055-749-5247,35.181925,128.069078,2021-02-28,5310000,경상남도 진주시
381-1-000033,오죽광장주차장,공영,노상,,경상남도 진주시 인사동 179-10,29,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,300,10,100,0,0,30000,현금,,경상남도 진주시청,055-749-5247,35.193373,128.069331,2021-02-28,5310000,경상남도 진주시
381-1-000034,옥봉1주차장,공영,노상,,경상남도 진주시 옥봉동 443,23,1,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.198671,128.087279,2021-02-28,5310000,경상남도 진주시
381-1-000035,중안2주차장,공영,노상,,경상남도 진주시 중안동 7-3,13,1,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.193951,128.082574,2021-02-28,5310000,경상남도 진주시
381-1-000036,중안3주차장,공영,노상,,경상남도 진주시 중안동 3-1,11,1,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,08:00,22:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.195014,128.082234,2021-02-28,5310000,경상남도 진주시
381-1-000037,평거1주차장,공영,노상,,경상남도 진주시 신안동 581-1,17,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.180034,128.065602,2021-02-28,5310000,경상남도 진주시
381-1-000038,평거2주차장,공영,노상,,경상남도 진주시 신안동 582-1,18,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.178637,128.064552,2021-02-28,5310000,경상남도 진주시
381-1-000039,하대1주차장,공영,노상,,경상남도 진주시 하대동 351-18,53,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,300,10,100,0,0,30000,현금,,경상남도 진주시청,055-749-5247,35.188454,128.121417,2021-02-28,5310000,경상남도 진주시
381-1-000040,하대2주차장,공영,노상,,경상남도 진주시 하대동 346-24,63,2,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,300,10,100,0,0,30000,현금,,경상남도 진주시청,055-749-5247,35.189274,128.122297,2021-02-28,5310000,경상남도 진주시
381-1-000041,하대3주차장,공영,노상,,경상남도 진주시 하대동 346,38,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.190211,128.122233,2021-02-28,5310000,경상남도 진주시
381-1-000042,하대4주차장,공영,노상,,경상남도 진주시 하대동 322-33,22,1,미시행,평일+토요일+공휴일,09:00,21:00,09:00,21:00,09:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.191879,128.121774,2021-02-28,5310000,경상남도 진주시
381-1-000043,충무공1주차장,공영,노상,,경상남도 진주시 충무공동 282-2,10,1,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,10:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.176144,128.148101,2021-02-28,5310000,경상남도 진주시
381-1-000044,충무공2주차장,공영,노상,,경상남도 진주시 충무공동 282-6,13,1,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,10:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.175463,128.147735,2021-02-28,5310000,경상남도 진주시
381-1-000045,충무공3주차장,공영,노상,,경상남도 진주시 충무공동 282-5,13,1,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,10:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.175396,128.1483374654,2021-02-28,5310000,경상남도 진주시
381-1-000046,충무공4주차장,공영,노상,,경상남도 진주시 충무공동 282-2,9,1,미시행,평일+토요일+공휴일,10:00,21:00,10:00,21:00,10:00,21:00,유료,30,500,10,200,0,0,75000,현금,,경상남도 진주시청,055-749-5247,35.176144,128.148101,2021-02-28,5310000,경상남도 진주시
184-1-000057,안영동 성산3길,공영,노상,대전광역시 중구 성산로 16,대전광역시 중구 안영동 650,11,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청,042-606-6866,,,2019-06-05,6300000,대전광역시
184-1-000058,오류동제1노상,공영,노상,대전광역시 중구 오류로 41,대전광역시 중구 오류동 116-3,21,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청,042-606-6866,,,2019-06-05,6300000,대전광역시
184-1-000059,오류동제6노상,공영,노상,대전광역시 중구 오류로74번길 13,대전광역시 중구 오류동 184-34,10,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청,042-606-6866,,,2019-06-05,6300000,대전광역시
184-1-000060,오류동제7노상,공영,노상,대전광역시 중구 계룡로816번길 42-8,대전광역시 중구 오류동 186-36,8,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청,042-606-6866,,,2019-06-05,6300000,대전광역시
184-1-000061,오류동제8노상,공영,노상,대전광역시 중구 계백로 1679,대전광역시 중구 오류동 168-7,10,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,0,0,0,0,0,,,대전광역시 중구청,042-606-6866,,,2019-06-05,6300000,대전광역시
359-1-000009,제9노상주차장,공영,노상,경상북도 문경시 운동장로 4,경상북도 문경시 모전동 117-15,23,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.59159121,128.1893302,2021-03-31,5120000,경상북도 문경시
359-1-000010,제10노상주차장,공영,노상,경상북도 문경시 남산로 24,경상북도 문경시 점촌동 131-21,17,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,유료,60,500,30,500,0,6000,0,현금,"평일 야간, 토·일·공휴일 무료 개방, 주차요금 경차,장애인,독립유공자등 감면",경상북도 문경시청,054-550-6903,36.59191015,128.1995841,2021-03-31,5120000,경상북도 문경시
359-1-000011,제11노상주차장,공영,노상,경상북도 문경시 중앙공원길 12,경상북도 문경시 점촌동 181-40,39,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.59091413,128.1968378,2021-03-31,5120000,경상북도 문경시
359-1-000012,제12노상주차장,공영,노상,경상북도 문경시 중앙로 160-1,경상북도 문경시 흥덕동 224-9,18,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.59881577,128.2021183,2021-03-31,5120000,경상북도 문경시
359-1-000013,제13노상주차장,공영,노상,경상북도 문경시 점촌2길 55,경상북도 문경시 점촌동 393-1,11,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.5998966083,128.1989709993,2021-03-31,5120000,경상북도 문경시
359-1-000014,제14노상주차장,공영,노상,경상북도 문경시 점촌7길 30,경상북도 문경시 점촌동 392-5,17,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.60047169,128.1991043,2021-03-31,5120000,경상북도 문경시
359-1-000015,제15노상주차장,공영,노상,경상북도 문경시 흥덕로 16,경상북도 문경시 흥덕동 794-5,15,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.6009155953,128.2045068583,2021-03-31,5120000,경상북도 문경시
359-1-000016,제16노상주차장,공영,노상,경상북도 문경시 중앙로 188,경상북도 문경시 흥덕동 793-3,18,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.60108347,128.2031325,2021-03-31,5120000,경상북도 문경시
359-1-000017,제17노상주차장,공영,노상,경상북도 문경시 점촌로 42,경상북도 문경시 점촌동 256-6,16,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,유료,60,500,30,500,0,6000,0,현금,"평일 야간, 토·일·공휴일 무료 개방, 주차요금 경차,장애인,독립유공자등 감면",경상북도 문경시청,054-550-6903,36.59801377,128.198722,2021-03-31,5120000,경상북도 문경시
359-1-000018,제18노상주차장,공영,노상,경상북도 문경시 점촌로 1,경상북도 문경시 점촌동 166-3,16,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,유료,60,500,30,500,0,6000,0,현금,"평일 야간, 토·일·공휴일 무료 개방, 주차요금 경차,장애인,독립유공자등 감면",경상북도 문경시청,054-550-6903,36.59593346,128.2023597,2021-03-31,5120000,경상북도 문경시
359-1-000019,제19노상주차장,공영,노상,경상북도 문경시 점촌1길 24,경상북도 문경시 점촌동 251-11,11,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.5969566,128.1988309,2021-03-31,5120000,경상북도 문경시
359-1-000020,제20노상주차장,공영,노상,경상북도 문경시 여고길 39-1,경상북도 문경시 모전동 37-2,14,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.59331509,128.1931962,2021-03-31,5120000,경상북도 문경시
359-1-000021,제21노상주차장,공영,노상,경상북도 문경시 매봉1길 35,경상북도 문경시 모전동 909,74,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.58860164,128.1829688,2021-03-31,5120000,경상북도 문경시
359-1-000022,제22노상주차장,공영,노상,경상북도 문경시 중앙8길 1,경상북도 문경시 점촌동 264-2,6,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.59617005,128.2003429,2021-03-31,5120000,경상북도 문경시
359-1-000023,제23노상주차장,공영,노상,경상북도 문경시 당교로 253,경상북도 문경시 모전동 860-9,111,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,유료,60,500,30,500,0,6000,0,현금,"평일 야간, 토·일·공휴일 무료 개방, 주차요금 경차,장애인,독립유공자등 감면",경상북도 문경시청,054-550-6903,36.5869632746,128.1906133,2021-03-31,5120000,경상북도 문경시
222-1-000020,평내 노상제2,공영,노상,,경기도 남양주시 평내동 640,9,1,미시행,평일+토요일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,무료,없음,남양주도시공사 주차관리팀,031-560-1212,,,2021-05-06,3990000,경기도 남양주시
310-2-000001,서문주차장,공영,노외,전라북도 남원시 금동 298-5,전라북도 남원시 금동 298-5,110,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,2000,2000,2000,2000,,2000,,카드+현금,,남원시 시설사업소,063-620-8905,35.402855,127.377611,2020-10-21,6450000,전라북도
359-1-000006,제6노상주차장,공영,노상,경상북도 문경시 돈달로 97,경상북도 문경시 점촌동 402-6,58,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.59951321,128.1969259,2021-03-31,5120000,경상북도 문경시
359-1-000007,제7노상주차장,공영,노상,경상북도 문경시 운동장로 80,경상북도 문경시 모전동 73-39,49,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.58784418,128.1963836,2021-03-31,5120000,경상북도 문경시
359-1-000008,제8노상주차장,공영,노상,경상북도 문경시 운동장로 38,경상북도 문경시 모전동 81-14,17,1,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,365일 무료 운영,경상북도 문경시청,054-550-6903,36.58985339,128.1926289,2021-03-31,5120000,경상북도 문경시
154-4-000261,산격유료주차장,민영,노외,대구광역시 북구 연암공원로 26,대구광역시 북구 산격동 1100-7,11,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,유료,30,1000,,,,,,,,대구광역시 북구청,053-665-3015,35.89322494,128.5976695,2021-01-29,3450000,대구광역시 북구
154-2-000262,무지개공영주차장,공영,노외,대구광역시 북구 대학로17길 11,대구광역시 북구 산격동 1393,51,2,미시행,평일+토요일+공휴일,06:00,23:59,06:00,23:59,06:00,23:59,유료,30,600,10,300,,6000,100000,"현금, 신용카드",,대구광역시 북구청,053-665-3012,35.893295,128.6085684,2021-01-29,3450000,대구광역시 북구
